id,tag,timestamp,value
1210,Train/loss,1680421814388,0.5083870887756348
1220,Train/loss,1680421824145,0.5098228454589844
1230,Train/loss,1680421834040,0.4780806601047516
1240,Train/loss,1680421843967,0.45512428879737854
1250,Train/loss,1680421853827,0.4889869689941406
1260,Train/loss,1680421864917,0.5079802870750427
1270,Train/loss,1680421874729,0.4759634733200073
1280,Train/loss,1680421884504,0.49649253487586975
1290,Train/loss,1680421894272,0.4981921315193176
1300,Train/loss,1680421904083,0.49093717336654663
1310,Train/loss,1680421913842,0.46718457341194153
1320,Train/loss,1680421923596,0.4814862012863159
1330,Train/loss,1680421933369,0.46619749069213867
1340,Train/loss,1680421943124,0.49035531282424927
1350,Train/loss,1680421952875,0.47556570172309875
1360,Train/loss,1680421962631,0.4710926115512848
1370,Train/loss,1680421972411,0.43917006254196167
1380,Train/loss,1680421982184,0.43799296021461487
1390,Train/loss,1680421992018,0.46981585025787354
1400,Train/loss,1680422001860,0.45798107981681824
1410,Train/loss,1680422011619,0.47420454025268555
1420,Train/loss,1680422022575,0.467118501663208
1430,Train/loss,1680422032346,0.4709519147872925
1440,Train/loss,1680422042185,0.47709909081459045
1450,Train/loss,1680422051977,0.4827873110771179
1460,Train/loss,1680422061738,0.48717695474624634
1470,Train/loss,1680422071506,0.5132838487625122
1480,Train/loss,1680422081300,0.496942400932312
1490,Train/loss,1680422091045,0.48503732681274414
1500,Train/loss,1680422100840,0.515129566192627
1510,Train/loss,1680422110591,0.49468305706977844
1520,Train/loss,1680422120351,0.4561711251735687
1530,Train/loss,1680422130116,0.47889164090156555
1540,Train/loss,1680422139877,0.46251732110977173
1550,Train/loss,1680422149662,0.4739133417606354
1560,Train/loss,1680422159426,0.48233646154403687
1570,Train/loss,1680422169215,0.4541507959365845
1580,Train/loss,1680422181221,0.47832706570625305
1590,Train/loss,1680422191225,0.46738091111183167
1600,Train/loss,1680422201458,0.46026596426963806
1610,Train/loss,1680422820270,0.4797820448875427
1620,Train/loss,1680422829917,0.4908120036125183
1630,Train/loss,1680422839614,0.4303118586540222
1640,Train/loss,1680422849309,0.4862082600593567
1650,Train/loss,1680422859076,0.4529789984226227
1660,Train/loss,1680422868770,0.4555128514766693
1670,Train/loss,1680422878649,0.47643178701400757
1680,Train/loss,1680422888643,0.4339563548564911
1690,Train/loss,1680422898548,0.4553576707839966
1700,Train/loss,1680422908331,0.46260857582092285
1710,Train/loss,1680422918154,0.464027464389801
1720,Train/loss,1680422927902,0.45247572660446167
1730,Train/loss,1680422938987,0.46725696325302124
1740,Train/loss,1680422948769,0.4731023907661438
1750,Train/loss,1680422958537,0.4573342204093933
1760,Train/loss,1680422968307,0.46456483006477356
1770,Train/loss,1680422978068,0.45068249106407166
1780,Train/loss,1680422987829,0.4589158594608307
1790,Train/loss,1680422997635,0.4974299669265747
1800,Train/loss,1680423007602,0.4603431820869446
1810,Train/loss,1680423017463,0.4400283694267273
1820,Train/loss,1680423027377,0.43755561113357544
1830,Train/loss,1680423037691,0.44270986318588257
1840,Train/loss,1680423047889,0.4317302405834198
1850,Train/loss,1680423057718,0.43655911087989807
1860,Train/loss,1680423067447,0.4581233561038971
1870,Train/loss,1680423077205,0.4323737919330597
1880,Train/loss,1680423086937,0.42879512906074524
1890,Train/loss,1680423097923,0.44931772351264954
1900,Train/loss,1680423107643,0.4693540632724762
1910,Train/loss,1680423117380,0.4796777665615082
1920,Train/loss,1680423127100,0.4666680693626404
1930,Train/loss,1680423136838,0.46969670057296753
1940,Train/loss,1680423146579,0.43608734011650085
1950,Train/loss,1680423156341,0.45522910356521606
1960,Train/loss,1680423166108,0.437417209148407
1970,Train/loss,1680423175832,0.4611583352088928
1980,Train/loss,1680423185590,0.4541647732257843
1990,Train/loss,1680423195337,0.4137120544910431
2000,Train/loss,1680423205082,0.4455191195011139
2010,Train/loss,1680423214845,0.42125552892684937
2020,Train/loss,1680423224626,0.4146285057067871
2030,Train/loss,1680423234380,0.44280555844306946
2040,Train/loss,1680423244148,0.4545733630657196
2050,Train/loss,1680423255157,0.4630768895149231
2060,Train/loss,1680423264936,0.4365290701389313
2070,Train/loss,1680423274679,0.42759284377098083
2080,Train/loss,1680423284417,0.4706273674964905
2090,Train/loss,1680423294180,0.4471481740474701
2100,Train/loss,1680423303946,0.4462820291519165
2110,Train/loss,1680423313711,0.4248462915420532
2120,Train/loss,1680423323490,0.42956238985061646
2130,Train/loss,1680423333242,0.4369477331638336
2140,Train/loss,1680423343034,0.43474844098091125
2150,Train/loss,1680423352821,0.41996461153030396
2160,Train/loss,1680423362592,0.432763934135437
2170,Train/loss,1680423372347,0.4227650463581085
2180,Train/loss,1680423382112,0.45358532667160034
2190,Train/loss,1680423391896,0.4806098937988281
2200,Train/loss,1680423402977,0.4144868552684784
2210,Train/loss,1680423412734,0.4079332649707794
